0.43894	0.3845
0.42742	0.40789
0.42051	0.43713
0.43894	0.46053
0.46659	0.46053
0.48041	0.44883
0.48963	0.41667
0.48963	0.38158
0.48272	0.36111
0.45276	0.34064
0.42742	0.34064
0.40438	0.35526
0.39286	0.39035
0.39055	0.42251
0.39286	0.4576
0.40668	0.47222
0.43433	0.48684
0.45046	0.49854
0.46429	0.52778
0.46889	0.57164
0.46429	0.61842
0.44816	0.63012
0.42972	0.62427
0.42512	0.6038
0.42512	0.57456
0.42972	0.53363
0.43433	0.48977
0.43894	0.44591
0.44585	0.40789
0.45507	0.35819
0.46198	0.30556
0.45968	0.27047
0.44124	0.25585
0.42512	0.2617
